parent_name,utility_name,respondent_id,year,technology,employees_in_thousands
PPL Corp.,Louisville Gas & Electric Co.,88,2008,steam,491
PPL Corp.,Louisville Gas & Electric Co.,88,2009,hydro,5
PPL Corp.,Louisville Gas & Electric Co.,88,2009,steam,494
PPL Corp.,Louisville Gas & Electric Co.,88,2010,hydro,5
PPL Corp.,Louisville Gas & Electric Co.,88,2010,steam,507
PPL Corp.,Louisville Gas & Electric Co.,88,2011,hydro,6
PPL Corp.,Louisville Gas & Electric Co.,88,2011,steam,505
PPL Corp.,Louisville Gas & Electric Co.,88,2012,hydro,5
PPL Corp.,Louisville Gas & Electric Co.,88,2012,steam,504
PPL Corp.,Louisville Gas & Electric Co.,88,2013,hydro,8
PPL Corp.,Louisville Gas & Electric Co.,88,2013,steam,540
PPL Corp.,Louisville Gas & Electric Co.,88,2014,hydro,9
PPL Corp.,Louisville Gas & Electric Co.,88,2014,steam,555
PPL Corp.,Louisville Gas & Electric Co.,88,2015,hydro,7
PPL Corp.,Louisville Gas & Electric Co.,88,2015,other_fossil,154
PPL Corp.,Louisville Gas & Electric Co.,88,2015,steam,557
PPL Corp.,Louisville Gas & Electric Co.,88,2016,hydro,8
PPL Corp.,Louisville Gas & Electric Co.,88,2016,other_fossil,158
PPL Corp.,Louisville Gas & Electric Co.,88,2016,steam,514
PPL Corp.,Louisville Gas & Electric Co.,88,2017,hydro,9
PPL Corp.,Louisville Gas & Electric Co.,88,2017,other_fossil,11
PPL Corp.,Louisville Gas & Electric Co.,88,2017,steam,365
PPL Corp.,Louisville Gas & Electric Co.,88,2018,hydro,8
PPL Corp.,Louisville Gas & Electric Co.,88,2018,other_fossil,21
PPL Corp.,Louisville Gas & Electric Co.,88,2018,steam,347
PPL Corp.,Louisville Gas & Electric Co.,88,2019,hydro,9
PPL Corp.,Louisville Gas & Electric Co.,88,2019,other_fossil,21
PPL Corp.,Louisville Gas & Electric Co.,88,2019,steam,352
PPL Corp.,Louisville Gas & Electric Co.,88,2020,hydro,9
PPL Corp.,Louisville Gas & Electric Co.,88,2020,other_fossil,21
PPL Corp.,Louisville Gas & Electric Co.,88,2020,steam,339
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2005,steam,112
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2006,steam,102
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2007,steam,90
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2008,steam,84
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2009,steam,70
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2010,steam,199
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2011,steam,201
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2012,steam,43
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2013,steam,42
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2014,steam,42
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2015,steam,41
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2016,steam,42
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2017,steam,42
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2018,steam,43
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2019,steam,43
"MGE Energy, Inc.",Madison Gas & Electric Co.,89,2020,steam,44
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2005,other_fossil,68
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2005,steam,37
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2006,other_fossil,68
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2006,steam,38
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2007,other_fossil,68
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2007,steam,38
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2008,other_fossil,71
"Hawaiian Electric Industries, Inc.","Maui Electric Co., Ltd.",94,2008,steam,38
MDU Resources Group,Montana-Dakota Utilities Co.,95,2005,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2005,steam,88
MDU Resources Group,Montana-Dakota Utilities Co.,95,2006,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2006,steam,88
MDU Resources Group,Montana-Dakota Utilities Co.,95,2007,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2007,steam,93
MDU Resources Group,Montana-Dakota Utilities Co.,95,2008,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2008,steam,93
MDU Resources Group,Montana-Dakota Utilities Co.,95,2009,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2009,steam,89
MDU Resources Group,Montana-Dakota Utilities Co.,95,2010,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2010,steam,93
MDU Resources Group,Montana-Dakota Utilities Co.,95,2011,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2011,steam,98
MDU Resources Group,Montana-Dakota Utilities Co.,95,2012,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2012,steam,96
MDU Resources Group,Montana-Dakota Utilities Co.,95,2013,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2013,steam,95
MDU Resources Group,Montana-Dakota Utilities Co.,95,2014,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2014,steam,104
MDU Resources Group,Montana-Dakota Utilities Co.,95,2015,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2015,steam,105
MDU Resources Group,Montana-Dakota Utilities Co.,95,2016,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2016,steam,108
MDU Resources Group,Montana-Dakota Utilities Co.,95,2017,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2017,steam,107
MDU Resources Group,Montana-Dakota Utilities Co.,95,2018,other_fossil,4
MDU Resources Group,Montana-Dakota Utilities Co.,95,2018,steam,180
MDU Resources Group,Montana-Dakota Utilities Co.,95,2019,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2019,steam,177
MDU Resources Group,Montana-Dakota Utilities Co.,95,2020,other_fossil,3
MDU Resources Group,Montana-Dakota Utilities Co.,95,2020,steam,172
"ALLETE, Inc.","Minnesota Power, Inc.",98,2005,hydro,22
"ALLETE, Inc.","Minnesota Power, Inc.",98,2005,renewables,31
"ALLETE, Inc.","Minnesota Power, Inc.",98,2005,steam,319
"ALLETE, Inc.","Minnesota Power, Inc.",98,2006,hydro,23
"ALLETE, Inc.","Minnesota Power, Inc.",98,2006,renewables,30
"ALLETE, Inc.","Minnesota Power, Inc.",98,2006,steam,320
"ALLETE, Inc.","Minnesota Power, Inc.",98,2007,hydro,26
"ALLETE, Inc.","Minnesota Power, Inc.",98,2007,renewables,30
"ALLETE, Inc.","Minnesota Power, Inc.",98,2007,steam,320
"ALLETE, Inc.","Minnesota Power, Inc.",98,2008,hydro,25
"ALLETE, Inc.","Minnesota Power, Inc.",98,2008,renewables,33
"ALLETE, Inc.","Minnesota Power, Inc.",98,2008,steam,322
"ALLETE, Inc.","Minnesota Power, Inc.",98,2009,hydro,25
"ALLETE, Inc.","Minnesota Power, Inc.",98,2009,renewables,31
"ALLETE, Inc.","Minnesota Power, Inc.",98,2009,steam,326
"ALLETE, Inc.","Minnesota Power, Inc.",98,2010,hydro,25
"ALLETE, Inc.","Minnesota Power, Inc.",98,2010,renewables,32
"ALLETE, Inc.","Minnesota Power, Inc.",98,2010,steam,323
"ALLETE, Inc.","Minnesota Power, Inc.",98,2011,hydro,26
"ALLETE, Inc.","Minnesota Power, Inc.",98,2011,renewables,34
"ALLETE, Inc.","Minnesota Power, Inc.",98,2011,steam,326
"ALLETE, Inc.","Minnesota Power, Inc.",98,2012,hydro,26
"ALLETE, Inc.","Minnesota Power, Inc.",98,2012,renewables,40
"ALLETE, Inc.","Minnesota Power, Inc.",98,2012,steam,331
"ALLETE, Inc.","Minnesota Power, Inc.",98,2013,hydro,26
"ALLETE, Inc.","Minnesota Power, Inc.",98,2013,renewables,56
"ALLETE, Inc.","Minnesota Power, Inc.",98,2013,steam,332
"ALLETE, Inc.","Minnesota Power, Inc.",98,2014,hydro,27
"ALLETE, Inc.","Minnesota Power, Inc.",98,2014,renewables,62
"ALLETE, Inc.","Minnesota Power, Inc.",98,2014,steam,330
"ALLETE, Inc.","Minnesota Power, Inc.",98,2015,hydro,27
"ALLETE, Inc.","Minnesota Power, Inc.",98,2015,renewables,64
"ALLETE, Inc.","Minnesota Power, Inc.",98,2015,steam,312
"ALLETE, Inc.","Minnesota Power, Inc.",98,2016,hydro,22
"ALLETE, Inc.","Minnesota Power, Inc.",98,2016,renewables,64
"ALLETE, Inc.","Minnesota Power, Inc.",98,2016,steam,287
"ALLETE, Inc.","Minnesota Power, Inc.",98,2017,hydro,23
"ALLETE, Inc.","Minnesota Power, Inc.",98,2017,renewables,33
"ALLETE, Inc.","Minnesota Power, Inc.",98,2017,steam,251
"ALLETE, Inc.","Minnesota Power, Inc.",98,2018,hydro,21
"ALLETE, Inc.","Minnesota Power, Inc.",98,2018,renewables,31
"ALLETE, Inc.","Minnesota Power, Inc.",98,2018,steam,231
"ALLETE, Inc.","Minnesota Power, Inc.",98,2019,hydro,21
"ALLETE, Inc.","Minnesota Power, Inc.",98,2019,renewables,26
"ALLETE, Inc.","Minnesota Power, Inc.",98,2019,steam,186
"ALLETE, Inc.","Minnesota Power, Inc.",98,2020,hydro,21
"ALLETE, Inc.","Minnesota Power, Inc.",98,2020,renewables,23
"ALLETE, Inc.","Minnesota Power, Inc.",98,2020,steam,176
Southern Co.,Mississippi Power Co.,99,2005,other_fossil,25
Southern Co.,Mississippi Power Co.,99,2005,steam,420
Southern Co.,Mississippi Power Co.,99,2006,other_fossil,25
Southern Co.,Mississippi Power Co.,99,2006,steam,411
Southern Co.,Mississippi Power Co.,99,2007,other_fossil,25
Southern Co.,Mississippi Power Co.,99,2007,steam,407
Southern Co.,Mississippi Power Co.,99,2008,other_fossil,26
Southern Co.,Mississippi Power Co.,99,2008,steam,412
Southern Co.,Mississippi Power Co.,99,2009,other_fossil,26
Southern Co.,Mississippi Power Co.,99,2009,steam,390
Southern Co.,Mississippi Power Co.,99,2010,other_fossil,27
Southern Co.,Mississippi Power Co.,99,2010,steam,371
Southern Co.,Mississippi Power Co.,99,2011,other_fossil,33
Southern Co.,Mississippi Power Co.,99,2011,steam,352
Southern Co.,Mississippi Power Co.,99,2012,other_fossil,34
Southern Co.,Mississippi Power Co.,99,2012,steam,337
Southern Co.,Mississippi Power Co.,99,2013,other_fossil,32
Southern Co.,Mississippi Power Co.,99,2013,steam,324
Southern Co.,Mississippi Power Co.,99,2014,other_fossil,219
Southern Co.,Mississippi Power Co.,99,2014,steam,357
Southern Co.,Mississippi Power Co.,99,2015,other_fossil,266
Southern Co.,Mississippi Power Co.,99,2015,steam,343
Southern Co.,Mississippi Power Co.,99,2016,other_fossil,307
Southern Co.,Mississippi Power Co.,99,2016,steam,403
Southern Co.,Mississippi Power Co.,99,2017,other_fossil,125
Southern Co.,Mississippi Power Co.,99,2017,steam,307
Southern Co.,Mississippi Power Co.,99,2018,other_fossil,87
Southern Co.,Mississippi Power Co.,99,2018,steam,272
Southern Co.,Mississippi Power Co.,99,2019,other_fossil,79
Southern Co.,Mississippi Power Co.,99,2019,steam,262
Southern Co.,Mississippi Power Co.,99,2020,other_fossil,78
Southern Co.,Mississippi Power Co.,99,2020,steam,246
Entergy Corp.,"Entergy Mississippi, LLC",100,2005,steam,102
Entergy Corp.,"Entergy Mississippi, LLC",100,2006,other_fossil,11
Entergy Corp.,"Entergy Mississippi, LLC",100,2006,steam,149
Entergy Corp.,"Entergy Mississippi, LLC",100,2007,other_fossil,20
Entergy Corp.,"Entergy Mississippi, LLC",100,2007,steam,150
Entergy Corp.,"Entergy Mississippi, LLC",100,2008,other_fossil,19
Entergy Corp.,"Entergy Mississippi, LLC",100,2008,steam,150
Entergy Corp.,"Entergy Mississippi, LLC",100,2009,other_fossil,20
Entergy Corp.,"Entergy Mississippi, LLC",100,2009,steam,150
Entergy Corp.,"Entergy Mississippi, LLC",100,2010,other_fossil,21
Entergy Corp.,"Entergy Mississippi, LLC",100,2010,steam,144
Entergy Corp.,"Entergy Mississippi, LLC",100,2011,other_fossil,21
Entergy Corp.,"Entergy Mississippi, LLC",100,2011,steam,135
Entergy Corp.,"Entergy Mississippi, LLC",100,2012,other_fossil,42
Entergy Corp.,"Entergy Mississippi, LLC",100,2012,steam,131
Entergy Corp.,"Entergy Mississippi, LLC",100,2013,other_fossil,42
Entergy Corp.,"Entergy Mississippi, LLC",100,2013,steam,127
Entergy Corp.,"Entergy Mississippi, LLC",100,2014,other_fossil,44
Entergy Corp.,"Entergy Mississippi, LLC",100,2014,steam,119
Entergy Corp.,"Entergy Mississippi, LLC",100,2015,other_fossil,47
Entergy Corp.,"Entergy Mississippi, LLC",100,2015,steam,113
Entergy Corp.,"Entergy Mississippi, LLC",100,2016,other_fossil,50
Entergy Corp.,"Entergy Mississippi, LLC",100,2016,steam,104
Entergy Corp.,"Entergy Mississippi, LLC",100,2017,other_fossil,54
Entergy Corp.,"Entergy Mississippi, LLC",100,2017,steam,90
Entergy Corp.,"Entergy Mississippi, LLC",100,2018,other_fossil,60
Entergy Corp.,"Entergy Mississippi, LLC",100,2018,steam,82
Entergy Corp.,"Entergy Mississippi, LLC",100,2019,other_fossil,87
Entergy Corp.,"Entergy Mississippi, LLC",100,2019,steam,77
Entergy Corp.,"Entergy Mississippi, LLC",100,2020,other_fossil,93
Entergy Corp.,"Entergy Mississippi, LLC",100,2020,steam,66
FirstEnergy Corp.,Monongahela Power Co.,101,2005,steam,280
FirstEnergy Corp.,Monongahela Power Co.,101,2006,steam,273
FirstEnergy Corp.,Monongahela Power Co.,101,2007,steam,386
FirstEnergy Corp.,Monongahela Power Co.,101,2008,steam,397
FirstEnergy Corp.,Monongahela Power Co.,101,2009,steam,382
FirstEnergy Corp.,Monongahela Power Co.,101,2010,steam,364
FirstEnergy Corp.,Monongahela Power Co.,101,2011,steam,696
FirstEnergy Corp.,Monongahela Power Co.,101,2012,steam,638
FirstEnergy Corp.,Monongahela Power Co.,101,2013,steam,581
FirstEnergy Corp.,Monongahela Power Co.,101,2014,steam,396
FirstEnergy Corp.,Monongahela Power Co.,101,2015,steam,388
FirstEnergy Corp.,Monongahela Power Co.,101,2016,steam,395
FirstEnergy Corp.,Monongahela Power Co.,101,2017,steam,387
FirstEnergy Corp.,Monongahela Power Co.,101,2018,steam,384
FirstEnergy Corp.,Monongahela Power Co.,101,2019,steam,393
FirstEnergy Corp.,Monongahela Power Co.,101,2020,steam,407
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2005,steam,283
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,other_fossil,52
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,steam,209
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,other_fossil,108
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,steam,144
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,other_fossil,132
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,steam,154
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,other_fossil,131
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,steam,129
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,other_fossil,131
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,steam,130
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,other_fossil,143
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,steam,132
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,other_fossil,140
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,steam,136
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2013,other_fossil,139
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2013,steam,86
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2014,other_fossil,175
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2014,steam,76
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2015,other_fossil,188
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2015,steam,61
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2016,other_fossil,168
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2016,steam,46
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2017,other_fossil,192
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2017,steam,30
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2018,other_fossil,179
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2018,steam,11
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2019,other_fossil,189
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2019,steam,8
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2020,other_fossil,170
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2020,steam,3
Entergy Corp.,"Entergy New Orleans, LLC",114,2005,steam,49
Entergy Corp.,"Entergy New Orleans, LLC",114,2006,steam,44
Entergy Corp.,"Entergy New Orleans, LLC",114,2007,steam,42
Entergy Corp.,"Entergy New Orleans, LLC",114,2008,steam,44
Entergy Corp.,"Entergy New Orleans, LLC",114,2009,steam,43
Entergy Corp.,"Entergy New Orleans, LLC",114,2010,steam,42
Entergy Corp.,"Entergy New Orleans, LLC",114,2011,steam,42
Entergy Corp.,"Entergy New Orleans, LLC",114,2012,steam,41
Entergy Corp.,"Entergy New Orleans, LLC",114,2013,steam,42
Entergy Corp.,"Entergy New Orleans, LLC",114,2014,steam,40
Entergy Corp.,"Entergy New Orleans, LLC",114,2015,steam,32
Entergy Corp.,"Entergy New Orleans, LLC",114,2017,other_fossil,14
Entergy Corp.,"Entergy New Orleans, LLC",114,2018,other_fossil,15
Entergy Corp.,"Entergy New Orleans, LLC",114,2020,other_fossil,35
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2005,hydro,6
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2005,steam,495
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2006,steam,480
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2007,steam,505
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2008,other_fossil,18
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2008,steam,526
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2009,other_fossil,18
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2009,steam,520
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2010,other_fossil,20
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2010,steam,530
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2011,other_fossil,22
Nisource Inc.,Northern Indiana Public Service Co. LLC,119,2011,steam,504
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2005,hydro,2
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2005,nuclear,1251
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2005,other_fossil,22
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2005,renewables,25
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2005,steam,727
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2006,hydro,2
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2006,nuclear,1329
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2006,other_fossil,38
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2006,renewables,22
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2006,steam,668
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2007,hydro,2
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2007,nuclear,1211
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2007,other_fossil,38
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2007,renewables,24
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2007,steam,652
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2008,hydro,2
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2008,nuclear,1476
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2008,other_fossil,85
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2008,renewables,25
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2008,steam,611
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2009,hydro,2
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2009,nuclear,1575
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2009,other_fossil,147
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2009,renewables,25
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2009,steam,555
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2010,hydro,2
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2010,nuclear,1609
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2010,other_fossil,127
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2010,renewables,26
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2010,steam,532
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2011,hydro,2
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2011,nuclear,1355
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2011,other_fossil,98
"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),120,2011,renewables,26
